"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Hoxd11",0,NA,NA,NA,NA,NA
"Hoxd12",0,NA,NA,NA,NA,NA
"Hoxd13",0,NA,NA,NA,NA,NA
"Hoxd8",0.111594325509622,0.207982704793001,2.4633422871071,0.084431102361033,0.932713679456189,NA
"Hpd",0.110078339834306,-1.20387643295022,2.92587483559362,-0.411458623692619,0.68073627496139,NA
"Hpgd",389.151171831337,0.954830962060156,0.163604030656373,5.83623128494702,5.33947647425486e-09,1.99037506019032e-07
"Map4k1",2.93923555718594,0.18638671314286,0.522211459433363,0.356918083232227,0.721153131647647,0.87564750410356
"Lipc",1.53361369722364,-1.16698954627733,0.648576443383974,-1.79930917655367,0.0719697873064688,0.266660067956077
"Hrh1",0,NA,NA,NA,NA,NA
"Hrsp12",34.9667205427251,0.210854829840764,0.296199076197588,0.711868627504116,0.476546130849241,0.725003802166284
"Hsd11b2",0.503125474696744,1.67764285138677,1.41078582889108,1.1891548788135,0.234378726366348,0.510662588210986
"Hsd17b2",0,NA,NA,NA,NA,NA
"Hsd17b3",0,NA,NA,NA,NA,NA
"Hsd17b4",147.442407232235,0.0939144860508071,0.0889689065177212,1.05558772976603,0.291156609207929,0.568442824161908
"Hsd3b1",0,NA,NA,NA,NA,NA
"Hsd3b5",0,NA,NA,NA,NA,NA
"Hsf1",44.0996006043564,-0.0217505706077443,0.188675470418741,-0.115280330609335,0.908222928312032,0.961018614164384
"Hsf2",30.0616592045259,-0.194560361084869,0.149377127251898,-1.30247759254855,0.192753172999536,0.459929940885512
"Dnajb3",0.249307245761286,0.628529869514527,1.40970244975315,0.445859954080797,0.655698410864556,NA
"Hspa4",360.62324094541,-0.114313255262722,0.104215843561569,-1.09688941101539,0.272689738187529,0.55082684514813
"Hsp90ab1",2398.74518534466,0.05989874084968,0.114881070109222,0.521397831624755,0.602089661698786,0.807265969782545
"Hspe1",73.2702918254898,0.484110741402124,0.250281583544023,1.93426433757949,0.0530806355844957,0.222215707393158
"Sdc2",86.3574331100808,0.0512794645946172,0.359752103061656,0.142541111388107,0.886652608683494,0.952120697477298
"Hspg2",55.2509469033342,0.325450964650469,0.389743425145382,0.835039011957851,0.403695743430766,0.669213428731593
"Ndst1",74.100369724528,-0.360547389128204,0.171233043983693,-2.10559469562744,0.0352395738160725,0.170787644054658
"Htr1a",0,NA,NA,NA,NA,NA
"Htr1d",0.0503539138743348,-0.981926127727308,3.0009538303155,-0.327204676662445,0.743513083945352,NA
"Htr1f",0,NA,NA,NA,NA,NA
"Htr2b",1.30690787906511,0.459801881801823,0.724300269912603,0.63482218756774,0.525544390832156,0.758602490412307
"Htr2c",459.869991203369,0.0902152580590633,0.410012499695332,0.220030506694551,0.825847395940247,0.926525022132275
"Htr4",0,NA,NA,NA,NA,NA
"Htr5a",0,NA,NA,NA,NA,NA
"Htr7",0.427293118882642,-1.81447319744969,1.12008120463923,-1.61994790193281,0.105243468678615,NA
"Hus1",25.7950648729991,0.195125555412128,0.176993857745394,1.1024425248294,0.270269332625528,0.548628729044413
"Hyal1",9.76611875280455,0.793044573072877,0.36179192847107,2.19199078438338,0.0283801720681816,0.146839259881856
"Ibsp",0,NA,NA,NA,NA,NA
"Icam5",1.0100793485094,-2.75945705453838,0.908158285529621,-3.03851993480313,0.00237743374725267,0.0228233639736256
"Irf8",358.008714242899,0.114477627307062,0.17621732434032,0.649638891837771,0.515925504894251,0.751997907300106
"Id3",44.5025115636442,-0.00803032723882792,0.319168667775576,-0.0251601364720251,0.979927233369116,0.992102001076389
"Idh3g",143.678393077267,0.153800643108071,0.151639724504045,1.01425034641215,0.310463310481804,0.586540759650212
"Ido1",0.171116225860561,-0.22284354017677,2.22671761468045,-0.100077144361545,0.920283080380561,NA
"Idua",64.3384774064756,0.190873626025824,0.126456712895119,1.50939892122716,0.131196868600092,0.375046973342625
"Irgm1",164.308259846781,-1.86188518683615,0.201688001909909,-9.23151188570862,2.66838498607607e-20,4.02151440482174e-18
"Ifi202b",0.635636203234907,-1.8694349638452,1.3782125269861,-1.35641994775167,0.174965589966545,0.437523230860141
"Ifi204",92.8736259700525,-2.58159175664438,0.321595327809658,-8.02745417424825,9.95161226425907e-16,9.29878649972367e-14
"Ifi47",133.256180151377,-3.97716572309089,0.268152358134326,-14.8317387576305,9.13361255683383e-50,1.28016713596583e-46
"Ifit1",239.462411247444,-5.15979152455065,0.312201448865118,-16.5271222901335,2.34054260849594e-61,6.56100904013582e-58
"Ifit2",205.016564311013,-3.9487749896414,0.357713512298111,-11.0389315859854,2.47963991302645e-28,6.68358327326515e-26
"Ifna11",0,NA,NA,NA,NA,NA
"Ifna7",0,NA,NA,NA,NA,NA
"Ifnab",0,NA,NA,NA,NA,NA
"Ifngr2",150.306726413144,0.0627586928444938,0.129296042914565,0.48538757590565,0.627401443738891,0.821683669916305
"Cd79b",16.3887661006403,0.525010329472953,0.299006569547038,1.75584881050703,0.0791142274766659,0.281911134826752
"Igfals",0.42669122261688,0.306576794718664,1.07015468557192,0.286478953792387,0.774511310731629,NA
"Igfbp1",0.0892485256831082,-0.963429244576425,3.0009538303155,-0.321041008643287,0.748179314015274,NA
"Igfbp2",216.682471167202,0.372366601210701,0.470468354776968,0.791480654181781,0.428663560946112,0.689678282464226
"Igfbp3",55.8217346195883,-0.688961084434714,0.31795945812199,-2.166820539021,0.0302485407095061,0.153721372945771
"Igfbp6",1.30389030621964,-1.85385508058595,0.887765276985199,-2.08822661647856,0.0367773974355301,0.174736272019115
"Il10ra",1020.27438182144,-0.0322903977743228,0.13924518738527,-0.231895969840453,0.816618814820049,0.922260125964751
"Il10rb",184.360755834696,0.294919205924493,0.104100596963685,2.83302127486717,0.00461103170102889,0.0386532418191513
"Il12b",28.7919599560055,-5.62722365261421,0.710497191402641,-7.92012089661484,2.37279756396773e-15,2.11509382357334e-13
"Il12rb1",0.502142340314127,-0.342690349437476,1.4022800430037,-0.24438082189591,0.806935893479683,NA
"Il12rb2",7.10163259310872,-1.17180613694304,0.33021100638629,-3.54865862821129,0.000387198699707305,0.00502497868064591
"Il13ra2",0,NA,NA,NA,NA,NA
"Il17ra",319.767491776727,-0.827771899482119,0.19992263986435,-4.14046103054548,3.46608491230751e-05,0.000608018099260351
"Il18",46.0040187359022,-0.492695615366369,0.175028390073461,-2.81494685039141,0.00487853015793494,0.0403883512661643
"Il1b",736.875416224434,-1.6701141850684,0.326520754956231,-5.11487909946881,3.13941972042261e-07,8.52044702748302e-06
"Il1r1",188.370502233395,-2.06480456089986,0.224088058015389,-9.21425523156643,3.13446650819367e-20,4.67368963604707e-18
"Il1rap",35.2545926182874,-0.133506344491013,0.211019935724186,-0.632671714323297,0.526948044871833,0.759315344864055
"Il2ra",3.81285159425324,-2.74376176139451,0.604966873855457,-4.53539173791202,5.74966658299425e-06,0.000122287294123289
"Il2rb",8.39057737226049,-0.780315376017927,0.266138691221003,-2.93198772579049,0.0033680005786592,0.0300866131998008
"Il3ra",1.08014028492133,-0.0406623058242991,0.680341276774429,-0.0597675125888047,0.952340800501269,0.980622683060319
"Il5ra",0,NA,NA,NA,NA,NA
"Il7r",56.4983376373547,-0.574883700877588,0.253136262253863,-2.27104443969807,0.0231442878684653,0.126764493460105
"Fabp6",0,NA,NA,NA,NA,NA
"Gimap1",9.33206262977989,0.619065217632858,0.255200995797826,2.42579467880796,0.0152749093519879,0.0942311309319818
"Lrig1",8.51869764200967,0.0892116186280387,0.321075333402606,0.277852607618953,0.781125505477108,0.904515456441437
"Impact",146.488548261928,-0.327953422228818,0.153350744916386,-2.13858382238465,0.0324693888530638,0.161322564397215
"Kpnb1",447.681265759221,0.0979163464567822,0.1011729149628,0.967811854514469,0.333138342298235,0.608762877307602
"Inhba",1.02809195133017,-2.71293406800682,0.972372420605351,-2.79001544111862,0.00527055278570427,0.0428284898190817
"Inhbb",3.05167800977331,-2.69668497968017,0.617774988869942,-4.36515726318582,1.27031334008432e-05,0.000246602656158197
"Inhbe",0,NA,NA,NA,NA,NA
"Inpp1",13.8883263432819,0.0371184104468244,0.209669318596798,0.177033104772971,0.8594823864021,0.942016353441651
"Inpp5b",56.2704007592643,0.139433394111268,0.142579512154175,0.977934290871294,0.328106823972022,0.604302923100113
"Ins1",0.0407359166216517,-0.278980759760038,3.00094945063173,-0.0929641649582966,0.925932030117454,NA
"Eif3e",101.155293367932,-0.214909613931831,0.173043613925586,-1.24193900633772,0.214259066980673,0.487187589394867
"Ipp",21.6263928673429,0.364108775506851,0.21296281458337,1.70972935448461,0.0873159319299024,0.296755601825779
"Irg1",110.465922389525,-6.51099183642508,0.547918811813495,-11.8831324934347,1.44836050846072e-32,5.07505522164637e-30
"Irx3",0.320152131961056,-0.440632568330682,1.08781537287447,-0.405061906016591,0.685432006911214,NA
"Itga6",326.115219462095,0.450993838083893,0.150289069264959,3.00084257817042,0.0026923371377535,0.025100606884462
"Itga7",10.0124699711864,0.249502180977669,0.441583778544346,0.565016635801562,0.572062448962003,0.789157757126294
"Itgae",10.1459147638673,-0.297833742384441,0.335519531425601,-0.887679298784678,0.374713284380324,0.644491208918379
"Itgal",44.9985422096829,-2.48458425067524,0.309348349342025,-8.031671272725,9.61537208281653e-16,9.10601723734841e-14
"Itgav",218.874331812657,0.0144601080953337,0.118218292176464,0.122317010583685,0.902647960656291,0.959456831489577
"Itgb1bp1",29.9811377606204,0.255487183100944,0.200662721398763,1.27321697483227,0.202941058643019,0.473297021548115
"Itgb2",454.047751676538,-0.143539205654127,0.129401749791741,-1.10925243194268,0.26732129942698,0.545223418621734
"Itgb2l",5.9133204422758,-2.68121948519534,0.660727052769615,-4.05798351067403,4.94982618409048e-05,0.00083378973734231
"Itih1",0.0653704456607354,-0.981926127727308,3.0009538303155,-0.327204676662445,0.743513083945352,NA
"Itih3",0.880944902555639,0.159424953929134,1.08463875771743,0.146984378711154,0.883144350377554,0.949884178419669
"Stt3a",309.051107625628,0.0179491077576969,0.131162573442346,0.136846260992177,0.891152316597283,0.953683352632475
"Itm2a",210.757429613345,1.14049471899941,0.2876292836424,3.9651550932392,7.33482404588035e-05,0.00117357184734086
"Itm2b",2684.37287277415,0.170169233352273,0.106163322035843,1.60290041879831,0.108956641225132,0.335560598420447
"Cuzd1",0.633111367041492,-0.40278580122657,1.09897589722567,-0.366510132063307,0.713984453520496,0.871707848479379
"Ivl",0,NA,NA,NA,NA,NA
"Junb",358.120234973865,-0.266671392169266,0.332153734506019,-0.802855318082937,0.422058364362279,0.684684240099282
"Kcna2",0.932341014727772,0.434850829936121,0.762973221311132,0.569942453797856,0.568716729365321,0.787052818195134
"Kcna3",5.40534782169849,-0.749940691845761,0.378001055252031,-1.9839645456697,0.047259792482686,0.206546071542665
"Kcnb1",6.31193294465888,0.57671308673809,0.408387970630993,1.41216962352496,0.157900022379543,0.415454611164195
"Kcnc3",2.51765509997512,0.320836398611155,0.547867728810379,0.585609229636154,0.558138144581048,0.780362963577001
"Kcnd1",28.8679460475302,0.604231624271301,0.238789951231734,2.53038966319368,0.0113935913861393,0.0767752773404463
"Kcnj2",122.856472533644,-0.0220594454274077,0.193642077622392,-0.113918657030856,0.909302275674803,0.961540832637372
"Kcnj3",0.0195639647193691,-0.519528994800925,3.0009538303155,-0.173121288822462,0.862556091544075,NA
"Kcnj4",0.0185812861338536,-0.519528994800925,3.0009538303155,-0.173121288822463,0.862556091544075,NA
"Kcnj8",3.55428030788853,-1.32100220256259,0.507718586269288,-2.60183936197668,0.00927252737299157,0.0662603084811131
"Kcnj9",1.50225748676683,0.355696315552266,0.624432752772864,0.569631099542355,0.568927930623335,0.787052818195134
"Kcnk4",0.422735337860378,-0.108128111044296,1.07263254033474,-0.100806293840901,0.919704230532554,NA
"Kcnu1",0.334057436549139,-2.20179918643144,1.97016678067222,-1.11756994790065,0.263750709789054,NA
"Kcns1",0.263973910376136,-0.357680192618675,1.84078390911864,-0.194308626258,0.84593423158409,NA
"Napsa",13.4706515026181,-1.97453876990244,0.35315581249846,-5.59112635279378,2.25601331306054e-08,7.45761381977747e-07
"Kera",0,NA,NA,NA,NA,NA
"Khk",27.2558237744069,0.196434781913686,0.207477224947102,0.946777565411184,0.343752135980674,0.618042047266211
"Kif2a",65.9632653908523,-0.404731809122352,0.157386004889495,-2.57158703155675,0.0101233567113689,0.0701032448945385
"Kif3a",45.5153401930317,0.20741448464901,0.177802684506,1.16654304306643,0.243394956359931,0.520272031163763
"Kif3b",120.754461085933,-0.143025769139183,0.116098353976239,-1.23193623544788,0.217972904305937,0.492198726803672
"Kif3c",28.0218526428188,0.498518979032047,0.172292131797352,2.89345180091218,0.00381032766857976,0.0331299954111749
"Kif4",3.93672671745026,-0.817777002812558,0.427885745194311,-1.91120412866568,0.0559783535230707,0.229211978667648
"Kif5b",321.324256369258,-0.196043820847079,0.121579459053386,-1.61247485696573,0.106858646940326,0.332012240185555
"Kif5c",6.80970328675683,0.0608028098788879,0.36220025675457,0.16787069789431,0.866685002652964,0.944180224254744
"Klc1",52.2867531400887,0.0999245109554083,0.135084042257527,0.739721060204213,0.459469266486689,0.712759360158166
"Klc2",21.3976065842617,0.370171500341306,0.24496769633116,1.5111033245824,0.130762127811374,0.374573303843144
"Klf2",485.096250184763,-0.134561817854083,0.189067686193823,-0.711712406085812,0.476642883731861,0.725003802166284
"Klf3",130.199951493152,-0.291813641871913,0.183630417293449,-1.5891356463324,0.112029771546012,0.341127368670194
"Klk1b16",0,NA,NA,NA,NA,NA
"Klkb1",1.72592811536161,-0.797035704559932,0.634653580030629,-1.25585946355406,0.209166927779245,0.482171407953775
"Klk1b5",0.0310065598197857,-0.279168732395931,3.00095007770341,-0.0930267832411177,0.925882283530297,NA
"Klk1b8",0,NA,NA,NA,NA,NA
"Serpina3c",0.0367628809402516,-0.981926127727308,3.0009538303155,-0.327204676662445,0.743513083945352,NA
"Klra10",0,NA,NA,NA,NA,NA
"Klra5",0.34246896495593,-0.666048501326242,2.3569713297855,-0.282586594460975,0.777493757727512,NA
"Klra6",0.0203679583108258,-0.519528994800925,3.0009538303155,-0.173121288822462,0.862556091544075,NA
"Kpna1",146.111551241938,-0.0201326945593569,0.121964621876179,-0.165069954300322,0.86888892155773,0.944820062189917
"Kpna3",174.757068273332,0.229597093653258,0.124017245955137,1.85133198116909,0.0641218078754729,0.248672901151035
"Kpna4",222.77380751952,-0.255164891054617,0.121528389072129,-2.09963197079138,0.0357612281346654,0.172066382950728
"Kpna6",118.300320929993,0.229394619637572,0.121243475085499,1.89201620520863,0.0584888216996122,0.235772751681351
"Krt15",0.218586539769427,0.646500600993535,1.90078998185534,0.340122058283627,0.733764610876065,NA
"Krt16",0,NA,NA,NA,NA,NA
"Krt19",0.0211254516939108,-0.519528994800925,3.0009538303155,-0.173121288822462,0.862556091544075,NA
"Krt84",0,NA,NA,NA,NA,NA
"Krt6a",0,NA,NA,NA,NA,NA
"Ktn1",165.390887036421,-0.0939669727171122,0.108157879102233,-0.868794520538745,0.38495953072113,0.653232218332152
"L1cam",2.63132007491387,-0.574229262048385,0.484622754072373,-1.18489950631297,0.236057182630206,0.512322309034526
"Lag3",225.327130339188,0.0733725884622251,0.215520217873088,0.340444108614587,0.733522106393321,0.881811977288686
"Lama1",1.74189170862073,1.37801747810388,0.688375936499033,2.00183853769243,0.0453020997097364,0.200887377126851
"Lama2",9.52450200036917,-0.0563972162154227,0.363922608256453,-0.154970356157923,0.876844687298795,0.94792557941997
"Lamb1",81.9586056650779,-0.0601240845311199,0.339514216479572,-0.177088562460057,0.859438825774183,0.942016353441651
"Lamb2",80.116508056355,0.207654012264471,0.285491508430498,0.727356177443097,0.467007792481316,0.718237197568446
"Lamb3",0.0386907343378433,-0.981926127727308,3.0009538303155,-0.327204676662445,0.743513083945352,NA
"Lamc2",3.36359965738122,-3.76105970321719,0.674858049052041,-5.57311231376771,2.50228132486429e-08,8.23285799279292e-07
"Anpep",5.24510055900501,0.555880069319142,0.4137348873584,1.34356585896902,0.179088815873032,0.44282910574185
"Lbp",154.649584824679,0.104269721009152,0.339041003265369,0.307543099521623,0.758430022788416,0.893962699929936
"Lcat",4.02746681672384,0.542170911327836,0.527484313425385,1.02784271973337,0.304023817460301,0.58118992541154
"Lcn2",1023.63582851609,-6.46598982532958,0.488601432484589,-13.2336693988991,5.60811386797968e-40,3.41753582493927e-37
"Ldhb",308.438502757493,0.416865323842163,0.20382751128763,2.04518674249967,0.0408364510160527,0.186980166506707
"Lfng",95.3250749847648,-1.0525457416994,0.223310855135456,-4.71336577463263,2.43658246842992e-06,5.70135891110414e-05
"Lgals1",47.747440116513,0.424541423836725,0.38766775759288,1.09511667019409,0.27346552631842,0.551306478473135
"Lgals7",0,NA,NA,NA,NA,NA
"Lhb",1.86417921990263,-0.310706227853936,0.677874063644363,-0.458353910435116,0.646698198534148,0.832597936997443
"Lhx1",0.289338601678008,-0.275278263103898,1.39376973710489,-0.197506270781643,0.843431374717995,NA
"Lhx5",0,NA,NA,NA,NA,NA
"Gzmm",1.95353646953938,0.0821793743823145,0.610200424521501,0.134676036069226,0.892868020994123,0.95457194372644
"Mycl1",54.2517598524662,-1.11064130257165,0.319541571145448,-3.47573337200031,0.0005094585173922,0.0063983607345601
"Sh2b3",119.387521500563,-0.109502515850851,0.218486271499221,-0.501187168875465,0.616239403698173,0.815908887420517
"Lor",0.0381452508532227,-0.278980759760038,3.00094945063173,-0.0929641649582966,0.925932030117454,NA
"Lpl",51.7301518138505,0.0316133280659538,0.142365108073195,0.222058118690853,0.824268640351846,0.925866429117163
"Xcl1",4.36051383781286,-1.14882087224594,0.524776158723268,-2.18916361414153,0.0285849502299157,0.147622204282424
"Lrmp",53.798503176764,0.0115958914136168,0.201020691012737,0.0576850639364389,0.953999491135974,0.980923991903118
"Lrp1",1276.58279600788,0.139168117320786,0.249338356900013,0.55814965274915,0.576742197371787,0.792101684900702
"Lrp5",125.907515333198,0.239349908676639,0.21877274355613,1.09405726136642,0.273929865214715,0.551638073397908
"Lrp6",317.834590101699,0.0833785443690345,0.133456830132826,0.624760413431443,0.532128315790391,0.762608432936414
"Lrrn1",5.61281771841164,0.249720399655184,0.501947633061523,0.497502893144585,0.618834463221134,0.817402801604513
"Lta4h",69.5090689361959,0.268811055320297,0.108176614362244,2.48492760570365,0.0129577782804313,0.0840815835085763
"Ltb4r1",1.0343973200563,-0.557408482070379,0.724985549146291,-0.76885461058742,0.441979625222043,0.700292383801962
"Ltbp3",48.7129257270298,0.355476968166721,0.327294269160293,1.08610813467261,0.277431153812741,0.554848837992077
"Ltc4s",48.5240936167735,0.118975351450723,0.309638546851001,0.384239471024177,0.700800965872993,0.864312228889067
"Ltf",65.2661686371391,-2.85241726362784,0.606430196130753,-4.7036201063656,2.55588624710309e-06,5.95071455803936e-05
"Ltk",0.861302537898153,0.260572166472956,0.889293131904595,0.293010433932948,0.76951417641908,0.898400364339985
"Lum",4.18329138872446,0.207485910279783,0.657858350866073,0.315396027133542,0.752460982915659,0.890693953372695
"Alad",10.4040813778961,0.155040724926234,0.30063428943151,0.515712047416185,0.606055539075767,0.809142675675949
"Blnk",183.238368018438,0.262562188587948,0.193942985475897,1.35381121386614,0.175796615106558,0.438740270180468
"Ly6f",0,NA,NA,NA,NA,NA
"Epcam",0.873693260576238,0.230245672503702,0.754849405485782,0.305021996215957,0.760349399556174,0.894186522014093
"Cd180",288.893982419426,0.665974566448,0.14250122462818,4.6734655662482,2.96159378211945e-06,6.79373133390936e-05
"Ly9",29.5281574314562,-0.242668876247317,0.186582498702359,-1.30059827655341,0.193395997281978,0.460418569490425
"Lyl1",66.4339220964804,0.296529705630278,0.259024036752293,1.14479609440205,0.25229363359033,0.529680582444886
"Tm4sf1",289.540132085236,-1.91242072100538,0.244988443887128,-7.80616706103277,5.8953424524704e-15,4.72166398936143e-13
"Amacr",8.73693531772096,0.204313846377283,0.28855596710289,0.708056216714559,0.478910347565295,0.726755376209793
"Marcks",923.787912348464,0.335137569410775,0.15537360127502,2.15697883463204,0.0310073136157311,0.156370617117541
"Smad1",68.5747671519561,-0.518248069250431,0.145220679012847,-3.56869333467712,0.000358766061575418,0.00469290794777597
"Smad4",113.619626413626,-0.2679131769507,0.124857331542969,-2.1457544674379,0.0318925730931178,0.159303743575602
"Smad6",5.37648337947332,1.05424317828391,0.363646607473811,2.89908707139482,0.00374250947330336,0.0326574632293664
"Mageb3",0.0157227638026049,-0.519528994800925,3.0009538303155,-0.173121288822462,0.862556091544075,NA
"Man2a1",95.5616410032396,-0.794711962584143,0.226658156625235,-3.5062138262165,0.000454529914153629,0.00579153752434297
"Man2b2",156.535204447797,0.130581655496855,0.191292683805121,0.682627546957756,0.494842222786848,0.737672071927059
"Mapkapk2",320.879198481434,-1.04128762542279,0.242421943552009,-4.29535218704075,1.74416218801201e-05,0.000326820551165459
"Mas1",0.129247464522065,0.127210603890225,1.78287072507469,0.0713515579683411,0.943117962431506,NA
"Ascl1",0.113122389817599,-0.722884991938033,2.45804231750441,-0.29408972611666,0.76868934131042,NA
"Ascl2",0.670352542808366,0.348309781485139,0.932238073324214,0.37362750079829,0.708681470699334,0.869018328374617
"Masp1",1.96558639047691,0.119856156771004,0.566074611815682,0.211732083137533,0.832316056791245,0.92924500971691
"Fxyd3",1.45490259311205,-0.150638449381451,0.639878195493801,-0.235417381686528,0.81388479649851,0.92173636940232
"Mc1r",0.0185812861338536,-0.519528994800925,3.0009538303155,-0.173121288822463,0.862556091544075,NA
"Mc2r",0.0615837088432378,-0.981926127727308,3.0009538303155,-0.327204676662444,0.743513083945352,NA
"Mc3r",3.52770390660107,0.547204795373781,0.537586490815602,1.017891641108,0.308729454469276,0.585462323615393
"Mcl1",1552.53176662469,-0.747609490825765,0.154771365754159,-4.83041218369344,1.36250697548411e-06,3.34446545856134e-05
"Mcm3",49.9565697257475,-0.0359908924911401,0.159370180548494,-0.225832036879626,0.821332058839672,0.924764558484357
"Mcm2",10.6000281215777,0.198856872492212,0.239371528213675,0.830745719744504,0.406117292435248,0.671163774410145
"Mcm4",34.4534772107087,-0.655985446737705,0.169779251965708,-3.86375507691719,0.000111657180068515,0.00171411504473199
"Mcm5",12.5987271982566,0.250532740374486,0.266268915693504,0.940901192773356,0.346755496325475,0.620426857830185
"Mcm6",26.727548112703,0.231930328119119,0.204731722316288,1.13284998287081,0.257277257338765,0.535570776601831
"Mcm7",9.65270698950942,-0.00282540161776121,0.294040669377247,-0.00960888037612336,0.992333340679324,0.996171329534551
"Anapc1",183.27655439531,0.173786009691423,0.0915261851054434,1.89875727357381,0.0575963972921266,0.233720644020395
"Mcpt1",0,NA,NA,NA,NA,NA
"Mcpt2",0,NA,NA,NA,NA,NA
"Mcpt8",0.499665254932767,-2.78810481898094,1.65517472223927,-1.68447764548322,0.092089396136543,NA
"Smcp",0,NA,NA,NA,NA,NA
"Mdm4",181.254944718605,-0.291467071060434,0.179630697992534,-1.62259053890971,0.104676964344468,0.328218177899071
"Abcc1",100.823461401036,-0.356572030985566,0.119918760178514,-2.97344661047834,0.00294475631345636,0.0269939205293684
"Meig1",2.20290939625636,0.527052806574019,0.550227040159179,0.957882415996029,0.338122054210622,0.612368356611459
"Map3k5",101.468619303417,-0.216913392559502,0.126363617750849,-1.71658105727228,0.0860557460220863,0.294328290933519
"Meox2",0.072263870461851,-0.519528994800925,3.0009538303155,-0.173121288822462,0.862556091544075,NA
"Mep1a",0.158548087572912,-1.42582637750281,3.0009538303155,-0.47512439648327,0.634698310473565,NA
"Mep1b",0,NA,NA,NA,NA,NA
"Mertk",946.83289182029,0.00956265825509321,0.16147092385729,0.0592221684663474,0.952775152746444,0.980639491787765
"Mesp1",0,NA,NA,NA,NA,NA
"Mesp2",0,NA,NA,NA,NA,NA
"Mest",83.6310691035998,0.0278631476140122,0.314551236399406,0.0885806329453831,0.929415200241052,0.970185703923332
"Foxc1",15.1363280087756,0.161149444140319,0.281827945965349,0.571800797072597,0.567456937246496,0.786305134201373
"Foxd2",0.517854487389864,0.977963457666472,1.14784999836819,0.851995869718836,0.394216384464979,0.661234674835326
"Mfng",86.5517290284605,0.343832125034782,0.215093838020565,1.59852150205209,0.109926963987343,0.337215217169314
"Sypl2",0.0157227638026049,-0.519528994800925,3.0009538303155,-0.173121288822462,0.862556091544075,NA
"Mgp",218.519658557964,-0.578692644754764,0.335502093892328,-1.72485553828014,0.0845535099507105,0.291323007735781
"Mgmt",3.00346840789218,-0.092853978151862,0.475123351893057,-0.195431308063263,0.8450553088288,0.934756152517123
"Cxcl9",30.2852254519157,-5.33301823214808,0.426377990712644,-12.5077240108818,6.7737349223663e-36,3.16468895572953e-33
"Mme",9.04612632082925,0.416422049442736,0.421744088020733,0.987380881607676,0.323455953216232,0.600316574607705
"Mmp12",4.25985156956992,0.0919638417584971,0.559681568795277,0.164314579728703,0.869483504724738,0.944820062189917
"Mmp11",3.84745282244064,0.567704598106134,0.420754380445159,1.34925415988659,0.177255343974954,0.440390750482856
"Mmp13",36.7513404462152,-3.63048212654447,0.425586061997136,-8.5305475219461,1.45656683039487e-17,1.70127005790121e-15
"Mmp14",66.7542766015007,-0.776404213278621,0.181110243033271,-4.28691497662002,1.81171595233955e-05,0.000337673015797755
"Mmp15",35.0152423020584,0.62178720380249,0.312277369645751,1.9911375726901,0.0464657647494853,0.204094064158191
"Mmp8",73.5407771230672,-4.89238933737237,0.617937045920368,-7.91729411543136,2.42735096062754e-15,2.13973277133054e-13
"Mnat1",18.5661881303999,0.0566649174347997,0.17539810003657,0.323064602313168,0.746646317288126,0.88859597377179
"Mns1",7.49234371702303,0.529512104149813,0.396010232424827,1.33711722777347,0.181184374554538,0.445601016626847
"Mdh2",125.158979095766,0.254313648874358,0.19273437078015,1.31950335503184,0.187000889227964,0.45294914887807
"Mdh1",536.940663497052,0.414335210235112,0.290772576849521,1.42494596541522,0.154172821210403,0.409593133145264
"Gbp4",122.697935491866,-3.28055412777319,0.238973123254011,-13.7277116485028,6.92875213797521e-43,5.11123105083476e-40
"Mpp1",64.8439615565165,0.0988885074833574,0.134500324492398,0.735228765109383,0.462200183263618,0.714402047708742
"Mpv17",52.6009418228386,0.31384643396519,0.150700499889984,2.08258389450804,0.0372891685061826,0.176509620325112
"Mras",63.7319263774324,-0.565375093627251,0.200477902425777,-2.82013671724529,0.00480031926732172,0.039858575148567
"Mrc1",146.454261672029,0.258211825683075,0.177797876039372,1.45227733556219,0.146424506766893,0.398270111943484
"Mrc2",78.9670911011712,-0.346863406859275,0.233076013173357,-1.48819864445375,0.136698514649741,0.382733995471587
"Meis3",29.4757849495183,-0.0211357063126452,0.246219776805402,-0.0858408150103623,0.931592960518256,0.971040224186441
"Msh2",40.1514869031282,0.435734456094793,0.167833212657225,2.59623497158884,0.00942515858751702,0.0670573719607302
"Msi1",5.45658493726662,0.273938155216,0.447475131672674,0.612186322381786,0.540414489909403,0.76840114105442
"Mt2",239.771846354323,-4.60075113316541,0.336579484400219,-13.6691371470959,1.55224864636313e-42,1.08781585137128e-39
"Mt4",0,NA,NA,NA,NA,NA
"Mtap1b",73.5342696278546,0.00577859327916462,0.290948181246565,0.0198612455812794,0.984154060588078,0.993046354885319
"Mtf1",58.8120377510583,-0.131357368861425,0.132433375355399,-0.991875110854144,0.321258451726139,0.597737748492442
"Mthfd2",14.6861791141985,-0.376605928442484,0.213499518950744,-1.76396616860467,0.0777376752820289,0.278876697402845
"Mtnr1a",0,NA,NA,NA,NA,NA
"Laptm4a",743.242052242413,0.111544020132771,0.157631371291133,0.707625767758862,0.479177686682765,0.726856542916195
"Prol1",0,NA,NA,NA,NA,NA
"Mug1",0,NA,NA,NA,NA,NA
"Mug2",0,NA,NA,NA,NA,NA
"Mup4",0,NA,NA,NA,NA,NA
